ID,Name,Brewery,Beer Name (Full),Description,ABV,Min IBU,Max IBU,Astringency,Body,Alcohol,Bitter,Sweet,Sour,Salty,Fruits,Hoppy,Spices,Malty,review_aroma,review_appearance,review_palate,review_taste,review_overall,number_of_reviews,Style
595,Oatmeal Milk Stout,River Horse Brewing Co.,River Horse Brewing Co. Oatmeal Milk Stout Ale Redux,Notes:A velvety smooth Stout brewed with oats and milk sugar that create a creamy finish over a dark malt base.\t,6.7,15.0,25.0,,115.0,10.0,34.0,73.0,9.0,0.0,15.0,16.0,6.0,117.0,,3.961538,3.846154,4.038462,3.980769,26.0,15
349,Three Feet Deep,Furthermore Beer,Furthermore Beer Three Feet Deep,Notes:,5.5,30.0,40.0,33.0,73.0,7.0,46.0,34.0,13.0,0.0,4.0,22.0,61.0,87.0,3.766355,3.925234,3.630841,9876.0,3.705607,107.0,5
194,Prelude,Shipyard Brewing Co.,Shipyard Brewing Co. Prelude Special Ale,Notes:,6.7,35.0,50.0,10.0,59.0,37.0,32.0,71.0,10.0,0.0,18.0,48.0,30.0,116.0,3.701149,3.885057,3.754789,3.837165,3.798851,,8
280,Celebration Stout,The Porterhouse Brewing Company,The Porterhouse Brewing Company Celebration Stout,Notes:Originally 10.0% ABV but brought back at 7.0% and then 6.5%.\t,6.5,30.0,40.0,20.0,106.0,26.0,71.0,85.0,22.0,0.0,38.0,49.0,20.0,115.0,,4.029412,4.147059,4.352941,4.205882,17.0,5
649,Spontanframboos,Mikkeller ApS,Mikkeller ApS Spontanframboos,Notes:,7.7,15.0,21.0,30.0,25.0,14.0,7.0,104.0,138.0,4.0,96.0,10.0,10.0,20.0,3.625,4.25,4.25,3.875,3.75,4.0,13
549,4 Elf,Dark Horse Brewing Company,Dark Horse Brewing Company Dark Horse 4 Elf,"Notes:4 Elf is holiday cheer in liquid form. Spicy aromas like cinnamon and clove give this dark brown winter warmer a proper holiday welcome. Balanced between malt, hops, and spice at 8.75% ABV this beer goes great with all holiday foods—from sweet snacks to the roast beast.\t",8.75,35.0,50.0,7.0,49.0,39.0,25.0,,9.0,0.0,19.0,29.0,128.0,71.0,4.159722,3.958333,4.034722,4.097222,4.006944,72.0,8
192,Kubelbier,Brauerei Hofstetten Krammer GmbH & Co. KG,Brauerei Hofstetten Krammer GmbH & Co. KG Kubelbier,Notes:,5.6,20.0,40.0,23.0,67.0,12.0,67.0,57.0,44.0,0.0,46.0,86.0,18.0,108.0,3.666667,3.871795,9876.0,3.807692,3.935897,39.0,12
123,Coolship Cerise,Allagash Brewing Company,Allagash Brewing Company Allagash Coolship Cerise,"Notes:Coolship Cerise is our spontaneous beer aged with a blend of Maine-grown cherries, including Balaton and Montmorency. Using local cherries makes our Cerise uniquely Maine, just like us.\t",8.1,15.0,21.0,49.0,33.0,16.0,2.0,44.0,197.0,0.0,115.0,18.0,22.0,18.0,4.3125,3.9375,4.125,4.3125,4.25,8.0,13
405,Hacker-Pschorr Munchner Kellerbier (Anno 1417),Hacker-Pschorr Bräu GmbH,Hacker-Pschorr Bräu GmbH Hacker-Pschorr Anno 1417,Notes:,5.5,9876.0,40.0,21.0,55.0,2.0,36.0,53.0,63.0,,60.0,57.0,19.0,95.0,3.688406,3.884058,3.826087,3.826087,4.101449,69.0,12
402,Fat Squirrel Ale,New Glarus Brewing Company,New Glarus Brewing Company Fat Squirrel Ale,Notes:,5.8,15.0,25.0,12.0,53.0,12.0,44.0,77.0,19.0,1.0,9876.0,57.0,9.0,148.0,3.690372,3.742888,3.786652,3.905908,3.991247,457.0,4
431,Jupiler,Brasserie Piedboeuf,Brasserie Piedboeuf Jupiler,Notes:,5.2,18.0,25.0,12.0,28.0,3.0,29.0,25.0,4.0,0.0,8.0,36.0,1.0,47.0,2.739437,3.15493,2.880282,,3.197183,71.0,1
386,Uncle Steve's Irish Stout,Short's Brewing Company,Short's Brewing Company Short's Uncle Steve's Irish Stout,"Notes:Uncle Steve’s Irish Stout is Short’s version of the classic Irish Stout, complete with a dark color, soft head, and smooth full flavor typical of this lighter bodied style. A simple grist formula provides a base of roasted malt flavors with a creamy drinkability everyone loves.20 IBU\t",5.8,30.0,40.0,19.0,100.0,,,44.0,5.0,0.0,2.0,24.0,17.0,122.0,,3.785714,3.571429,3.642857,,84.0,5
105,Blåbær Lambik,Brasserie Cantillon,Brasserie Cantillon Cantillon Blåbær Lambik,"Notes:Made in cooperation with Jeppe from Olbuttikken in Copenhagen. Jeppe provides the blueberries for the beer,and it is brewed at Cantillon and then shipped back to Copenhagen and only sold at Olbutikken.Since Ölbutikken closed, this is exclusive to Himmeriget in Copenhagen.2005 Vintage (batch 1) - 50 75cl bottles released. Gold foil.2007 Vintage (batch 2) - 37.5cl and 75cl bottles. Black foil.2007 Vintage (batch 3) - 75cl bottles. Gold foil.2009 Vintage (batch 4) - 37.5cl and 75cl bottles. No foil. Label reads ""2009"".2009 Vintage (batch 5) - 37.5cl and 75cl bottles. No foil. Label reads ""2009 II"".2010 Vintage (batch 6) - 37.5cl and 75cl bottles. Label reads ""2010"".2011 Vintage (batch 7) - 37.5cl and 75cl bottles. No foil. Label reads ""11"".2015 first year with the year printed on the label and not handwritten\t",5.0,15.0,21.0,30.0,25.0,6.0,5.0,99.0,119.0,0.0,,12.0,0.0,,4.528846,4.644231,4.49359,4.628205,4.628205,156.0,13
216,St. Vincent's Dubbel,Captain Lawrence Brewing Co.,Captain Lawrence Brewing Co. St. Vincent's Dubbel,Notes:,8.0,15.0,30.0,20.0,,32.0,13.0,95.0,,0.0,67.0,25.0,30.0,97.0,3.8,4.027273,3.809091,3.827273,3.827273,110.0,2
145,Lech PremiumLech Browary Wielkopolski (SABMiller),Lech Browary Wielkopolski (SABMiller),Lech Browary Wielkopolski (SABMiller) Lech Premium,Notes:,5.2,18.0,25.0,15.0,20.0,7.0,25.0,14.0,6.0,2.0,2.0,,2.0,33.0,2.872881,3.237288,2.898305,2.949153,3.177966,59.0,1
320,Tuborg Premium Lager (Gold / Guld),Tuborgs Bryggerier A/S,Tuborgs Bryggerier A/S Tuborg Premium Lager (Gold / Guld),"Notes:Different strengths are brewed for different markets: 5.0%, 5.3%, 5.5%, 5.8%.\t",5.0,18.0,25.0,15.0,22.0,4.0,35.0,16.0,16.0,2.0,12.0,48.0,3.0,51.0,2.570312,3.050781,2.773438,2.667969,2.867188,128.0,1
613,Arcobräu Zwickl Lager,Arcobräu Gräfliches Brauhaus,Arcobräu Gräfliches Brauhaus Arcobräu Zwickl Lager,Notes:Also known as Arcobräu Zwicklbier\t,5.2,20.0,40.0,36.0,51.0,4.0,34.0,33.0,28.0,5.0,33.0,49.0,8.0,86.0,3.782609,3.891304,3.956522,,4.021739,23.0,12
627,Dubbel Ale,Allagash Brewing Company,Allagash Brewing Company Allagash Dubbel Ale,Notes:Allagash Dubbel boasts a deep red color and a complex malty taste. The finish is dry with subtle hints of chocolate and nuts. The yeast asserts itself by lending a classic Belgian fruitiness.\t,,15.0,30.0,17.0,31.0,6.0,11.0,80.0,35.0,1.0,48.0,17.0,23.0,66.0,3.746862,3.937936,3.743375,3.767782,3.82636,717.0,2
450,Original Pale Ale,Coopers Brewery Limited,Coopers Brewery Limited Coopers Original Pale Ale,"Notes:Our 'Pale' is naturally conditioned in the bottle or keg. This traditional Coopers brewing method produces the trademark sediment that gives our ales a distinctive, fine cloudy appearance.This beer is a deep golden colour and pours with a generous level of foam. To unlock its full flavour potential, make sure to roll before pouring. No additives. No preservatives.\t",4.5,20.0,40.0,,20.0,3.0,37.0,19.0,21.0,,17.0,66.0,,37.0,3.04023,3.214559,3.166667,3.137931,3.350575,261.0,11
116,Cinco Estrellas,Mahou S.A.,Mahou S.A. Cinco Estrellas,Notes:,5.5,18.0,25.0,15.0,21.0,4.0,31.0,6.0,8.0,0.0,8.0,40.0,0.0,33.0,2.76087,3.043478,2.913043,2.782609,2.978261,23.0,1
148,Honker's Ale,Goose Island Beer Co.,Goose Island Beer Co. Honker's Ale,"Notes:Golden sunset color, fruity hop aroma, biscuity malt flavor, soft body.\t",4.3,20.0,35.0,,35.0,3.0,53.0,66.0,28.0,1.0,32.0,58.0,1.0,,3.646552,3.768966,3.704023,3.824713,4.000575,870.0,3
655,Kingfisher Premium Lager,United Breweries - UB Group,United Breweries - UB Group Kingfisher Premium Lager,Notes:,4.8,18.0,25.0,17.0,16.0,8.0,26.0,20.0,,0.0,6.0,39.0,10.0,36.0,2.619122,2.902821,2.866771,2.774295,2.974922,319.0,1
553,Red Stripe Jamaican Lager,Desnoes & Geddes Limited,Desnoes & Geddes Limited Red Stripe Jamaican Lager,"Notes:In 2012, Diageo moved production of the U.S. supply of Red Stripe from Jamaica to the U.S.; The supply is produced by City Brewing Co. in La Crosse, Wisconsin and the Latrobe Brewing Company in Latrobe, Pennsylvania, which was the main brewery for Rolling Rock for over 60 years. Desnoes & Geddes will still make Red Stripe for Jamaica, Brazil, Canada and Europe.\t",4.7,8.0,18.0,5.0,25.0,4.0,14.0,15.0,4.0,0.0,9876.0,20.0,3.0,34.0,2.761186,2.992729,3.026286,3.053691,3.370246,894.0,6
103,Lou Pepe - Kriek,Brasserie Cantillon,Brasserie Cantillon Cantillon Lou Pepe - Kriek,Notes:,5.0,15.0,21.0,,22.0,4.0,2.0,44.0,96.0,0.0,74.0,7.0,5.0,13.0,,4.357708,4.300395,4.462451,4.320158,253.0,13
589,Moo-Hoo Chocolate Milk Stout,Terrapin Beer Company,Terrapin Beer Company Terrapin Moo-Hoo Chocolate Milk Stout,Notes:,6.1,15.0,25.0,,153.0,8.0,70.0,84.0,9.0,1.0,3.0,56.0,11.0,128.0,3.825806,3.917742,,3.969355,4.01129,310.0,15
433,Odell Isolation Ale,Odell Brewing Company,Odell Brewing Company Odell Isolation Ale,Notes:,6.0,35.0,50.0,12.0,29.0,20.0,26.0,49.0,11.0,0.0,13.0,47.0,30.0,85.0,3.715847,3.948087,3.814208,3.827869,3.95082,183.0,8
325,Samuel Adams Pale AleBoston Beer Company (Samuel Adams),Boston Beer Company (Samuel Adams),Boston Beer Company (Samuel Adams) Samuel Adams Pale Ale,Notes:,5.25,20.0,40.0,26.0,32.0,6.0,61.0,18.0,44.0,1.0,41.0,108.0,,56.0,,3.565428,3.509693,3.464459,3.666397,619.0,11
126,Black Toad Dark Ale,Black Toad Brewing Co.,Black Toad Brewing Co. Black Toad Dark Ale,Notes:,5.3,15.0,25.0,8.0,48.0,7.0,,50.0,5.0,1.0,7.0,47.0,1.0,114.0,3.446009,3.647887,3.462441,3.525822,3.629108,213.0,4
363,Rugged Trail Nut Brown Ale,Tröegs Brewing Company,Tröegs Brewing Company Tröegs Rugged Trail Nut Brown Ale,"Notes:Rugged Trail Nut Brown Ale is back on tap in our Tasting Room for a limited time. Originally released as “Nut Brown Ale,” Rugged Trail was eventually given a makeover and became one of our first year-round beers. Rugged Trail boasts a deep bronze hue, rocky head, and subtle hop aroma. Toasted Amber and Chocolate malts impart a rich nutty character and creamy texture, making Rugged Trail an obvious quaffing delight! 5.0% ABV and 33 IBU. 2014 Availability: draft and growler fills only.\t",5.0,15.0,25.0,14.0,64.0,3.0,54.0,59.0,16.0,0.0,15.0,52.0,8.0,148.0,3.626096,3.765351,3.587719,3.708333,3.900219,456.0,4
150,Frosted Frog Christmas Ale - Barrel-Aged,Hoppin' Frog Brewery,Hoppin' Frog Brewery Barrel Aged Frosted Frog Christmas Ale,"Notes:The essence of Christmas is captured in this very bottle. Perfectly blended spices compliment Frosted Frog’s rich malt flavors, creating the ultimate Christmas experience. Celebrate the holidays as you savor this very special seasonal offering.\t",8.6,35.0,50.0,8.0,50.0,49.0,13.0,71.0,17.0,0.0,33.0,16.0,148.0,69.0,3.888889,3.694444,3.833333,3.555556,3.527778,18.0,8
329,Bah Humbug! Christmas Cheer! Ale,Wychwood Brewery Company Ltd,Wychwood Brewery Company Ltd Bah Humbug,Notes:,,35.0,50.0,8.0,41.0,9.0,19.0,52.0,34.0,0.0,33.0,18.0,59.0,69.0,3.527907,3.739535,3.506977,3.530233,3.555814,215.0,8
137,Christmas Ale,Sly Fox Brewing Company,Sly Fox Brewing Company Christmas Ale,"Notes:This malty, full-bodied red ale is made with traditional mulling spices: Ginger, Clove, All Spice, Cinnamon & Nutmeg. If this one doesn't get you into the Christmas spirit, you truly are a Scrooge.Bottled: 16.0 OG | 16 IBUs | 6.5% ABVCanned: 14.0 OG | 16 IBUs | 5.5% ABV\t",6.5,35.0,50.0,10.0,51.0,10.0,14.0,51.0,12.0,1.0,25.0,14.0,123.0,51.0,4.0,3.928571,3.821429,4.071429,4.142857,14.0,8
257,König Ludwig Weiss,Kaltenberg International / König Ludwig International GmbH & Co.KG,Kaltenberg International / König Ludwig International GmbH & Co.KG Konig Ludwig Hell,Notes:Why are the Bavarian Royal Family and King Ludwig so important to brewing history? The Bavarian Royal family had sole rights to brewing of Hefe-Weizen in Bavaria for 200 years. No wonder they are leading experts on wheat brews.\t,5.5,10.0,15.0,19.0,61.0,11.0,8.0,26.0,31.0,0.0,70.0,14.0,39.0,68.0,3.5,3.25,3.75,3.75,3.75,2.0,14
337,Creemore Springs Kellerbier,Creemore Springs Brewery Limited,Creemore Springs Brewery Limited Creemore Springs Kellerbier,"Notes:Kellerbier is an unfiltered, medieval German beer known for its naturally cloudy appearance. Served straight from the brewmaster’s cellar, it was a true honour for special guests visiting a brewery to be offered a taste. These days we happily make it available to one and all. Our Kellerbier is wonderfully aromatic with a hint of citrus and spice imparted by German whole leaf hops. Not too many breweries make Kellerbier, but then, we've always done things a little differently.30 IBU\t",5.0,20.0,40.0,24.0,42.0,9.0,49.0,45.0,48.0,0.0,44.0,78.0,15.0,62.0,,3.927632,3.861842,3.914474,4.078947,76.0,12
650,Icelandic Toasted PorterEinstök Ölgerð (Einstök Beer Company),Einstök Ölgerð,Einstök Ölgerð Icelandic Toasted Porter,"Notes:With notes of coffee and dark chocolate, this porter is roasty and rich, with a robust, yet smooth body. Toasted malts give it a sinister black color, but its crisp taste will have you believing that there’s no more need to be afraid of the dark.Lager malt, Munich malt, chocolate malt, Bavarian hops, with the slight addition of authentic Icelandic roasted coffee.\t",6.0,,40.0,9.0,88.0,5.0,83.0,80.0,12.0,,15.0,26.0,10.0,152.0,3.5,2.5,3.5,3.5,3.5,1.0,10
275,Keystone IceCoors Brewing Company (Molson-Coors),Coors Brewing Company,Coors Brewing Company Keystone Ice,Notes:,5.9,8.0,18.0,20.0,25.0,7.0,18.0,39.0,13.0,4.0,7.0,35.0,3.0,50.0,1.906475,2.18705,2.079137,1.985612,2.334532,139.0,6
563,Noel De Calabaza,Jolly Pumpkin Artisan Ales,Jolly Pumpkin Artisan Ales Noel De Calabaza,"Notes:""Belgian Christmas Ale aged in oak barrels.""\t",9.0,25.0,50.0,13.0,42.0,27.0,15.0,,118.0,0.0,,11.0,23.0,56.0,4.102524,4.082019,3.940063,,4.039432,317.0,7
421,Cabin Fever Ale,Berkshire Brewing Company Inc.,Berkshire Brewing Company Inc. Cabin Fever Ale,Notes:,6.3,35.0,50.0,14.0,44.0,,40.0,75.0,34.0,1.0,38.0,,34.0,89.0,3.658451,3.93662,3.799296,3.84507,3.901408,142.0,8
294,Shotgun Betty Hefeweizen Ale,Lonerider Brewing,Lonerider Brewing Shotgun Betty,"Notes:Shotgun Betty is a sexy, tough cowgirl who is always armed and dangerous. Don’t be fooled by her good looks, she will have you for an appetizer! That’s why we picked her to represent our Hefeweizen. Shotgun Betty is a wheat beer with rich, banana-clove nose and refreshing dry finish. Sound good? Try one. But beware, once Betty gets a hold of you there is no escape.\t",5.8,10.0,15.0,14.0,30.0,6.0,12.0,16.0,22.0,0.0,57.0,,,37.0,3.669811,3.754717,3.773585,3.801887,3.943396,53.0,14
568,Brugse Zot Dubbel,Brouwerij Straffe Hendrik / Huisbrouwerij De Halve Maan,Brouwerij Straffe Hendrik / Huisbrouwerij De Halve Maan Brugse Zot Dubbel,Notes:,7.5,15.0,30.0,14.0,39.0,15.0,28.0,108.0,42.0,0.0,58.0,33.0,21.0,79.0,3.703704,4.0,3.87037,3.759259,3.851852,27.0,2
654,Trader Joe's Bavarian Style Hefeweizen,Trader Joe's Brewing Company,Trader Joe's Brewing Company Trader Joe's Bavarian Style Hefeweizen,Notes:,5.3,,15.0,7.0,20.0,24.0,6.0,27.0,27.0,0.0,52.0,8.0,25.0,41.0,3.754335,3.708092,3.468208,3.578035,,173.0,14
167,Milwaukee's Best Ice,Miller Brewing Co.,Miller Brewing Co. Milwaukee's Best Ice,"Notes:Milwaukee’s Best was first brewed by Gettelman in the 1890s, and became part of the Miller family in 1961. A refreshing, smooth, highly drinkable Ice Lager. The temperature of Milwaukee’s Best Ice is lowered to below freezing during brewing to form ice crystals that impart the beer’s smoothness and 5.9% alcohol content.Milwaukee’s Best Ice won the bronze medal for American-Style Specialty Lager at the 2003 Great American Beer Festival and 2006 World Beer Cup.Born in Milwaukee, WI, Milwaukee's Best Ice is a refreshing, smooth, highly drinkable American-Style Ice Lager. Milwaukee's Best Ice is available in a variety of packages.\t",5.9,8.0,18.0,24.0,41.0,29.0,19.0,23.0,7.0,3.0,6.0,34.0,,57.0,2.1,2.597143,2.402857,2.268571,2.602857,175.0,6
467,La Guillotine,Brouwerij Huyghe,Brouwerij Huyghe La Guillotine,Notes:,8.5,20.0,40.0,15.0,36.0,,32.0,61.0,51.0,5.0,61.0,49.0,20.0,46.0,3.904762,3.801587,3.825397,3.97619,,63.0,0
268,Grand Cru,North Coast Brewing Co.,North Coast Brewing Co. Grand Cru,Notes:,12.9,20.0,40.0,21.0,37.0,96.0,5.0,9876.0,71.0,0.0,119.0,0.0,35.0,70.0,3.477011,3.649425,3.304598,3.333333,3.275862,87.0,0
399,Robust Porter,Smuttynose Brewing Company,Smuttynose Brewing Company Smuttynose Robust Porter,"Notes:This hearty, mahogany colored ale is brewed to evoke the dark, full-bodied ales that were a favorite of dockworkers and warehousemen (hence the name “Porter”) in 19th century London. It is a good bet that when Dickens’ Mr. Pickwick sat down for a pint, we would have been drinking an ale much like our Robust Porter.This is a smooth and very drinkable beer, characterized by its well-balanced malt and hops, plus subtle notes of coffee and chocolate.43 IBU\t",6.2,25.0,40.0,5.0,108.0,4.0,97.0,59.0,14.0,0.0,21.0,44.0,14.0,130.0,,4.193131,4.064752,4.197635,9876.0,888.0,10
618,Oranjeboom Premium Lager,Oranjeboom Bierbrouwerij B. V.,Oranjeboom Bierbrouwerij B. V. Oranjeboom Premium Lager,Notes:,5.0,18.0,25.0,32.0,28.0,8.0,33.0,18.0,27.0,2.0,28.0,52.0,12.0,65.0,2.726619,3.086331,2.902878,2.820144,3.064748,139.0,1
293,Pullman Nut Brown,Flossmoor Station Restaurant & Brewery,Flossmoor Station Restaurant & Brewery Pullman Brown Ale,"Notes:A traditional english brown ale, very nutty aroma towards hazel and Brazil nuts, deep brown in color and very well rounded body\t",6.0,15.0,25.0,8.0,96.0,11.0,67.0,92.0,10.0,2.0,13.0,28.0,4.0,177.0,3.983553,3.917763,3.960526,4.078947,4.046053,152.0,4
252,Buttenheimer Keller Bier,St. Georgenbräu,St. Georgenbräu Buttenheimer Keller Bier,Notes:,4.9,20.0,40.0,22.0,47.0,9.0,44.0,49.0,29.0,0.0,25.0,79.0,15.0,115.0,3.742138,3.808176,3.827044,3.90566,3.993711,159.0,12
401,Adnams Southwold Bitter,"Adnams plc, Sole Bay Brewery","Adnams plc, Sole Bay Brewery Adnams Southwold Bitter",Notes:,4.1,,35.0,18.0,49.0,15.0,94.0,97.0,49.0,2.0,55.0,127.0,9.0,85.0,3.475,3.825,3.85,,3.8,20.0,3
411,Schöfferhofer Hefeweizen,Binding-Brauerei AG,Binding-Brauerei AG Schöfferhofer Hefeweizen,Notes:,5.0,10.0,15.0,19.0,43.0,10.0,15.0,21.0,35.0,0.0,56.0,25.0,32.0,9876.0,3.506993,3.909091,3.493007,3.444056,3.660839,143.0,14
551,Moinette Blond,Brasserie Dupont sprl,Brasserie Dupont sprl Moinette Blond,Notes:,8.5,20.0,40.0,29.0,44.0,31.0,29.0,90.0,64.0,3.0,92.0,62.0,48.0,71.0,4.100733,4.261905,4.102564,4.181319,4.095238,273.0,0
422,Achel Trappist Extra,Brouwerij der St. Benedictusabdij de Achelse,Brouwerij der St. Benedictusabdij de Achelse Achel Trappist Extra,Notes:,9.5,,50.0,17.0,52.0,38.0,22.0,122.0,33.0,0.0,80.0,18.0,34.0,,4.219653,4.242775,4.182081,4.367052,4.228324,173.0,7
203,Blackberry,Upland Brewing Company,Upland Brewing Company Blackberry Lambic,"Notes:Blackberry is fermented by wild yeast and aged in oak casks for nearly a year. We then add whole blackberries grown in Indiana. The beer is bottle conditioned. Style is Sour Ale, ABV 6%.",6.0,15.0,21.0,57.0,28.0,11.0,1.0,103.0,219.0,0.0,117.0,5.0,5.0,3.0,3.992857,4.007143,4.028571,4.121429,4.092857,70.0,13
